-0.0062614,0.44642,0.03929,-1.6855,0.10867,-0.7416,0,1.4,0
-0.0071518,0.45737,0.027192,-1.6778,0.10626,-0.74077,0,1.4,0
-0.0078184,0.46887,0.015283,-1.6786,0.10421,-0.7408,0,1.4,0
-0.0083482,0.47828,0.0050593,-1.6756,0.10229,-0.74045,0,1.4,0
-0.0090226,0.48874,-0.0063579,-1.6726,0.10021,-0.7401,0,1.4,0
-0.0097201,0.49919,-0.017704,-1.6712,0.098245,-0.73991,0,1.4,0
-0.0096442,0.50911,-0.024594,-1.7115,0.097318,-0.74379,0,1.4,0
-0.010571,0.51913,-0.034966,-1.7193,0.093997,-0.74459,0,1.4,0
-0.0068768,0.5346,-0.05746,-1.4939,0.1034,-1.0323,0,1.4,0
-0.0073444,0.54265,-0.062576,-1.534,0.10124,-1.0363,0,1.4,0
-0.0085136,0.55099,-0.070252,-1.5514,0.096537,-1.0383,0,1.4,0
-0.005897,0.56359,-0.089411,-1.3812,0.10617,-1.2491,0,1.4,0
-0.0061345,0.57549,-0.10732,-1.2479,0.10891,-1.4151,0,1.4,0
